gene_symbol,log2fc,pval,padj
SHE,-3.295103,0.03243629349293926,0.13367478571749564
TMEM259,-0.3355808,0.03241702025956917,0.13363071954513356
ERBIN,-0.74604595,0.03239454722107724,0.13358674233658152
UBASH3B,-2.926283,0.03237125594689538,0.13351869822275164
PLD4,-4.140624,0.0323406188983684,0.1334203207678807
ALG5,-0.23004454,0.032173031524402484,0.13281498288793592
NUP50,-0.7968338,0.032148105335903586,0.1327932872089362
TESC,-1.8044587,0.0320860391086169,0.13256476170490133
DKK2,-3.3099992,0.03201630796973074,0.1323044655949655
TNFRSF4,-2.564101,0.0319514054620632,0.13206401811963142
SLCO2A1,-2.6366463,0.03192380911250641,0.1319776986480448
TPSB2,-1.6526324,0.031909021188395975,0.13194430591088152
MLKL,-1.2685921,0.03189130688856013,0.13189879597031326
TPRG1,-2.38649,0.031475063778822115,0.130232050509091
WASHC2C,-1.0375553,0.03140797776753493,0.129981826744953
ASXL2,-1.2081215,0.03138853537053871,0.1299287120959015
MAP3K1,-1.7804248,0.03137002840211967,0.12987944797693768
SIGLEC14,-3.4137557,0.03127486569589182,0.12956730074012326
TIAL1,-0.3449253,0.03111237148107758,0.12892127461769176
ING2,-0.4041205,0.03110674555024139,0.12892127461769176
PCNA,-0.423878,0.030823712174611512,0.12777900669981268
SNU13,-0.09238844,0.030813347974233678,0.1277629793060697
DGKA,-1.3267838,0.030762367830833127,0.12760541693878502
ORMDL2,-0.24368297,0.030628776106716396,0.1271500683822847
LOX,-0.6548996,0.030588467699134005,0.1270180468638591
SRSF9,-0.18346289,0.030573194125938823,0.12698144125564198
TOX,-4.210118,0.030209596044611296,0.12560394955152196
RBBP6,-0.26588675,0.030169985708003937,0.1254657908186915
TMEM39A,-0.89907944,0.030062680914851043,0.12507245707740186
GBGT1,-1.697878,0.029992736093010872,0.1248078681610116
GFRA1,-1.2010028,0.029677728056089175,0.12354933073021922
CD226,-2.695255,0.029651496103932556,0.12346626776694661
UBE2R2,-0.25927004,0.02953578518765419,0.12301050801941468
METTL15,-0.6547933,0.02945243357923243,0.12271535262446875
RBM17,-0.18156467,0.0293430687449228,0.1223115152984253
N4BP1,-0.88678324,0.029316545917036307,0.12224233828379251
TKFC,-1.2595615,0.029250056839868893,0.12200140381533775
UNC119,-0.8120418,0.028963146847705935,0.12088163729985016
PAMR1,-1.7579281,0.028764634335031066,0.1200786072813972
CUTC,-0.54837006,0.02828002886242803,0.11820619206910288
IMPDH1,-0.77998906,0.028222643088202364,0.11801650540200656
CHFR,-1.3674015,0.028209235857742182,0.11798553402146922
STEAP2,-0.67305213,0.028121748875855748,0.11769472677672961
CD300C,-2.337759,0.02800941447861481,0.11724954385320938
FURIN,-0.68832284,0.02796989031541753,0.1171339687714035
SIRT1,-0.7718059,0.027917126752841383,0.11693790929151411
ADORA3,-3.1853476,0.027813629553711115,0.11660374931451341
RBM33,-0.663076,0.027790177336310517,0.11653027655929567
SF1,-0.20432982,0.02764670974361878,0.11602766424312326
SMCO4,-0.3861541,0.027595507990013132,0.11583837546557563
ZNF480,-0.9733881,0.027583807348663992,0.11583785136467992
AC244090.1,-1.182314,0.02740448653650534,0.11510938138875625
BTBD1,-0.9062419,0.027289806666454385,0.11470119253437924
NFAM1,-3.879306,0.027009796662941045,0.11359713839288701
MARK3,-0.38560882,0.026815409926777285,0.11282786004286219
LUCAT1,-2.697104,0.026799753772541478,0.11281026732513606
NFE2L3,-2.699765,0.026752328517931835,0.11263475017549801
TMEM255B,-1.1209202,0.026573374393250356,0.11200121914685714
PRAM1,-4.416483,0.026558140948715177,0.111985024090422
ARL8B,-0.32882693,0.026493182985441874,0.11173930135790794
APOBEC3A,-2.7387922,0.026453615080895283,0.11161609006879036
CEBPD,-0.15046927,0.02628661640795327,0.11093527619943705
HSPBAP1,-1.7870437,0.0261798478989847,0.11057962822552893
CLEC5A,-3.6368053,0.02617588972415903,0.11057962822552893
TIMM13,-0.11629344,0.026011785743941935,0.10996425097772228
STK24,-0.5187501,0.025835557107188576,0.10931326099452157
ORAI2,-0.9464956,0.025676608859929992,0.10866411610071965
HELZ2,-1.7657506,0.02545652656244119,0.10783660182584787
ZFC3H1,-0.4834083,0.025353835856554457,0.10746003893329893
SWAP70,-0.24386011,0.02522734242346109,0.10702797334994069
CLDN7,-2.3094802,0.02516769592150144,0.10680924610588417
PCNX1,-1.278981,0.0251034950150425,0.1066058140358025
SLC39A10,-0.61907995,0.024933080167658845,0.10592787862068026
IL4R,-0.50567776,0.02483590761330977,0.10558348443089659
SUCO,-0.67316705,0.024591972521757155,0.10463695384609158
PPP4C,-0.15467617,0.02448418344586795,0.10420086902871334
ZNF276,-1.4204904,0.024423079870256294,0.10396332461766167
PPP6R1,-1.0113608,0.02437931603231387,0.10382198653397343
ISCA2,-0.542799,0.02420900840860412,0.10316374584524798
NFATC2IP,-0.6255892,0.024186637565763794,0.10309075825234072
TRDC,-4.0840535,0.024183773174591687,0.10309075825234072
MESDC1,-0.7912018,0.023886837820027897,0.101923395229468
NIPBL,-0.33120498,0.023864451367067222,0.10187208918351622
PQLC1,-0.85793966,0.023741696345540256,0.10137008328903638
NDUFB5,-0.14004391,0.02364222005139133,0.10098920935269527
SLC35F6,-0.39255306,0.0235329974560858,0.10058821651773023
HIST1H2BC,-2.7124763,0.023479361048783384,0.10040260916511068
RAB7A,-0.104628034,0.02333861085429914,0.09984416157903171
PPP2R2A,-0.33834234,0.023282945320984415,0.09962769769340492
GPAT3,-2.675045,0.023255602353485026,0.09953235817897749
TIGAR,-1.0955389,0.02323703220370576,0.09947453237301604
MPC2,-0.1547699,0.02321000353353248,0.09938046373613145
HIF1A,-0.14616773,0.02320955774491148,0.09938046373613145
PPARG,-1.6216271,0.023173117402783567,0.09926575912277352
DESI1,-0.60226923,0.023160744348132194,0.09923437685181416
SRGAP2C,-0.49483928,0.023140283547610677,0.09916832064366198
COPS3,-0.33228564,0.023011210109679305,0.09863667171931861
PNKP,-0.5911055,0.022782734119881864,0.09776388438784749
LTB4R,-2.3652802,0.02266980487135932,0.09732176929708886
TRMO,-1.4215891,0.02266596161514659,0.09732176929708886
RPA2,-0.34903947,0.022665612256296465,0.09732176929708886
DTHD1,-4.890772,0.022654260640778055,0.09731878363971556
TDRD3,-0.7008227,0.022628955608662463,0.09725257380929428
CAMK1D,-0.8723327,0.02258912822551724,0.09712386598952985
SETDB2,-1.0955669,0.02258747370238437,0.09712386598952985
LAX1,-4.306305,0.022427657830298268,0.09653515942629697
DTX3L,-1.5450376,0.022306180790941318,0.09605434224955939
RUNX2,-3.0885434,0.02205879956594456,0.09507236235545855
ZDHHC7,-0.690131,0.022004690274029338,0.0948807500368344
RBM25,-0.18177168,0.022003583731944883,0.0948807500368344
RNFT1,-0.7242597,0.021997626260470915,0.0948807500368344
SNAI1,-2.36533,0.021903345159361553,0.09450594086534274
TNNI2,-2.7630417,0.02168724354493846,0.09367631427517135
TRG-AS1,-3.5447073,0.02163778670304374,0.09348322613826544
MAPK13,-2.732297,0.021635102557934893,0.09348322613826544
LINC02207,-5.6958013,0.021500596946655834,0.09299268305436581
CXorf38,-1.0748421,0.021421557334138464,0.09267121238808151
YTHDF2,-0.23495871,0.021270930130647885,0.09203983895880254
KLF13,-0.49588963,0.021197734533816133,0.09174330979614634
CYB561,-1.7446045,0.021160190693524684,0.09160098401939284
SLC22A18,-0.9867381,0.021120733455201587,0.09145031076771055
KMT2C,-0.3507491,0.021079290362006387,0.09129097072638097
HIST1H2AE,-2.8280337,0.02099563612441755,0.0909888026180952
DHRSX,-0.5012206,0.020892329531663704,0.09056106332706608
SEP15,-0.28469953,0.020817756173916367,0.0903174584932797
QPRT,-2.0830367,0.02076566060044204,0.09011132613681117
ALDH16A1,-0.80597115,0.02071069098062909,0.08989262826956493
RGL4,-5.825372,0.02069745260430342,0.08987322351713949
NRROS,-2.6345623,0.02066696785625459,0.08976229776666175
WWP1,-0.85820353,0.020516652169063208,0.08916852673477471
KLRF1,-2.7659733,0.020445964092186814,0.08888095201869935
FYB,-2.3131187,0.020177088847331194,0.08780555698966509
SMG1,-0.50967735,0.02016556840326022,0.08777848260901094
KRT19,-2.060964,0.020044400541181177,0.08727037277252088
CISH,-1.3199502,0.020022046433576315,0.08719235370475692
C17orf58,-1.1751177,0.019862438887885518,0.08653562450999448
SNRPB,-0.12682936,0.019800009998473485,0.08630188352693098
COQ2,-1.0571249,0.019777506220360116,0.08622291071058107
MPZL3,-4.6112356,0.019603588531119123,0.08550260818519614
DNASE2,-0.30612695,0.019591508319876005,0.08546887876312448
FAM198A,-1.5312836,0.01947496573837175,0.0849981745500256
STX6,-0.86662674,0.019452555646532924,0.08491921605731136
PSTPIP2,-1.3230687,0.019405132956517183,0.0847310069267246
ERO1A,-0.63708717,0.019395904554449388,0.08470952362274185
ADGRD1,-1.1195666,0.019367480796594935,0.08460417849870021
PDCD1,-3.6309333,0.019308615696681616,0.0843657781840342
HUS1,-0.82827264,0.01927408455724337,0.08425234561238754
PSME4,-0.74276215,0.019226134308807243,0.08406143046025528
CHD7,-2.5701923,0.019204050242382958,0.08398354890252084
NFKBIB,-0.65096027,0.019188559267722307,0.08393447215171435
TNFRSF25,-3.2829463,0.018987419862555754,0.08314713793709827
DPT,-0.50294393,0.018807342186902852,0.08243200224674183
SIGLEC1,-2.45863,0.018598381556508295,0.08157068439974706
STX5,-0.37493253,0.018595956086634686,0.08157068439974706
SCAF11,-0.17166786,0.018498359226227806,0.08118632569332392
TMIGD3,-3.1419637,0.018448451842967638,0.08103964703673586
CYYR1,-3.602412,0.018436194015296264,0.08100389871033634
EIF2AK4,-0.36940685,0.018353639976283812,0.08065920188057495
NIPA2,-0.51802796,0.018151403193457098,0.07982395204423025
ABCA9,-1.2437197,0.018150683659467957,0.07982395204423025
RASA3,-1.299407,0.01804969388380448,0.0794121909025204
EDEM1,-1.1690621,0.017983212043765587,0.07916014514844283
ARHGEF6,-1.0425128,0.017961812092988635,0.07909633804531747
PRPS1,-0.5668653,0.01790990315433484,0.07888542021069257
FAR2,-3.2919111,0.017838131747412816,0.07860451510928525
SLC12A9,-0.96795654,0.01781001749594413,0.07849822102785328
RPF1,-0.36364967,0.017782295431066634,0.07839360824341528
SLAMF7,-3.798818,0.017743957181071843,0.07824213637457604
ZNF430,-1.1597441,0.017684440430828504,0.07799718881806865
SELP,-2.765393,0.01767326100015752,0.07796537082905478
KBTBD2,-1.033577,0.01751300448441621,0.07729308511169282
GNPTG,-0.40758285,0.01741298065722712,0.07688614993990561
SOX4,-0.28109053,0.01739009744260027,0.07681961265252898
THEM4,-1.2018846,0.01730158762918763,0.07646298403351026
KDM7A,-1.1308507,0.017273182707382893,0.07637178286318022
HIST2H2AC,-1.0334485,0.017264779394062145,0.07635179767117631
LUZP1,-0.38001117,0.017229345894561134,0.07622938770901463
PNPLA6,-0.790002,0.01721793821340788,0.0762132150274709
IL17RA,-0.8454333,0.01719054564322892,0.07610909895004887
PTGDS,-0.383721,0.017181011850831485,0.07608402139888483
EHD1,-0.52534306,0.017179091936032113,0.07608402139888483
TNFRSF18,-3.3717446,0.017176966535610495,0.07608402139888483
KCNE3,-3.56551,0.017151685123597535,0.07602264041933605
NLRC5,-1.9202148,0.017073717844597498,0.07569412407226066
CEACAM4,-4.030591,0.016993480781672943,0.07535539448111263
SDSL,-1.1587565,0.016939563872265206,0.07515020416436789
SLC25A33,-0.67833424,0.01691513045323845,0.07505874406941422
TXK,-3.9401977,0.01676132621170377,0.07439304649537685
SMIM29,-0.83329445,0.01675777026562713,0.07439304649537685
FAM46A,-0.66742676,0.016744893892700327,0.07435368195986311
HPS3,-1.0613556,0.016698089195416425,0.07419611971983678
HEG1,-0.6738713,0.016606887427243627,0.07384093636238448
TMEM256,-0.13730176,0.016604358452781454,0.07384093636238448
GMIP,-2.3973885,0.016481645650839805,0.07335041122381444
MYCT1,-2.9236765,0.016203336817316734,0.07220988406665495
SERTAD2,-0.67297643,0.016177301836338847,0.07212655526215292
TBC1D9,-1.3528012,0.016074175968514775,0.07168302288340611
PTPRJ,-2.129324,0.01604212435883817,0.07157255483173952
ACKR1,-1.4947318,0.01602734530508388,0.07152284688800709
SLF1,-1.4913547,0.016024313530389273,0.07152284688800709
SFTPA1,-1.0210254,0.01602070186135325,0.07152284688800709
MFSD2A,-2.4468372,0.015949582128004326,0.07124050063626103
MRPS30,-0.652616,0.015840709189621636,0.07080246057884533
STX3,-1.0161299,0.015829666492377097,0.07076919112622065
ATG12,-0.30687526,0.015811617022356866,0.07070457445839907
MLPH,-3.474811,0.015736616166748024,0.07038520179040028
DDRGK1,-0.21249111,0.015471849419655492,0.06926400348116263
IGSF21,-3.4750156,0.015345412167631023,0.06874492915013926
COPZ1,-0.2065921,0.015324500308922191,0.06866689267867551
ACBD5,-0.95304954,0.015073674275367427,0.06760460392387645
ALDH3B1,-1.2477354,0.015035699172679303,0.06744967308537998
RPA3,-0.27457717,0.015021068946348809,0.06739941981358062
HAS2,-1.8982018,0.014974154157303307,0.06721959338833279
RBM38,-1.536054,0.014947802394555431,0.06711662267224226
PRELID3B,-0.4517264,0.01492482356689375,0.0670287530772647
IPMK,-1.6198517,0.01492143091870102,0.0670287530772647
HDAC10,-1.5177102,0.01488294778068661,0.06688651868888232
PBX4,-3.289637,0.014799205973593292,0.066540587206218
ANPEP,-1.0724149,0.014733122778476581,0.06627377260819184
NOSTRIN,-2.3479435,0.014679715124028117,0.06604864045048989
SLC50A1,-0.5657469,0.014631419125737804,0.06584640944157856
NQO1,-0.874724,0.014598586603420139,0.06571369271896675
SUPT4H1,-0.14695808,0.014492329051182477,0.0653213229385069
ZC3H18,-0.78559184,0.014397903164637706,0.0649292596383272
C19orf33,-1.9553648,0.014366997844002876,0.06482094343225513
FCGBP,-2.8602042,0.014313652860009024,0.06460859562293329
LPL,-0.8216153,0.0143021528489861,0.06457151075011819
CD300LF,-2.8365026,0.014253848668198156,0.06438299391548637
DIAPH1,-0.5148367,0.014112393610673086,0.06377335857804049
ITGB2-AS1,-3.8597236,0.0139406550141346,0.06305524704115816
THUMPD3-AS1,-0.2764834,0.013920756610743148,0.06297973227805609
CALCRL,-1.02751,0.013832005353479225,0.06260701870628649
EPS15,-0.3855204,0.013782168510803279,0.06242455592246351
METTL7A,-0.19988286,0.013734235657011243,0.062236123873739356
TIE1,-3.6196644,0.01364967134161814,0.061895719077236136
ANKRD22,-4.3791747,0.01363662918376562,0.061850842678477416
DPP4,-3.9087498,0.013561056764580316,0.06156488065231544
STAC3,-2.5388303,0.013540970421373857,0.061502092960280155
DENND1B,-1.3292608,0.013478321464980814,0.06123169053707319
SIGLEC7,-4.1180034,0.013400769975858538,0.06092160445441169
RPL3,-0.045438733,0.013303837918376672,0.060508919997946366
SLC31A1,-0.96870035,0.013204371739924482,0.06008432241388456
CD5,-3.90477,0.013175740446188633,0.05996791866966687
GAPT,-4.3086147,0.013171181900099341,0.059961050826523095
LRIF1,-1.1189326,0.013170042481500256,0.059961050826523095
SIAH2,-0.55106026,0.013147759970283958,0.05989602792764671
MIR222HG,-1.9487906,0.013128810884793079,0.05982356422173847
Z93241.1,-2.1504564,0.013127404202571675,0.05982356422173847
IL15RA,-1.0270723,0.013123022700780501,0.05982356422173847
EZH2,-3.1301908,0.013121075781793754,0.05982356422173847
GALK1,-0.53459716,0.01297133909541982,0.0591883196319667
RNF113A,-0.8189303,0.012966736121941167,0.059181050517550425
BROX,-0.3955208,0.012957694953262409,0.059153517104956
PRPS2,-0.7976547,0.01287412874688316,0.05881299243058009
SIGLEC9,-3.0032492,0.012845176520655466,0.05870825295729457
DNAJA4,-1.0722903,0.012807280702644759,0.058562035622186336
CENPW,-1.074166,0.012796856876859922,0.058527983231639866
ATF7IP,-0.7890752,0.012779148319504502,0.05846058963659784
SESN1,-0.6652327,0.012746642313221559,0.058325455239134814
RAMP3,-1.9414936,0.012736314850418092,0.058291765034664926
CHEK2,-1.5719417,0.012728310896799907,0.058268695891240924
TNFSF14,-3.3258896,0.012703379779436275,0.05816810741110294
CCDC12,-0.2594893,0.01257614175563885,0.05759890500800631
STARD7,-0.41979167,0.012557975562148764,0.05752910426443826
STAT1,-0.563585,0.012374352486102327,0.05675402812730206
CD38,-3.136425,0.012319623873890254,0.05651620266178958
SLC35B1,-0.42326283,0.012305515437073887,0.05646465449795724
SPINT1,-3.1261191,0.012291064041788959,0.05642322168083955
ZNF101,-2.4479108,0.01227744347281943,0.0563753137698682
FLOT2,-0.925073,0.012264956964601713,0.056331133809390074
PSEN1,-0.6268871,0.01223462858605047,0.05621810405677129
COMMD8,-0.39693654,0.012109998570638845,0.0556714500574938
ANKRD11,-0.30037385,0.012080010035719638,0.05554657561326462
C19orf24,-0.43489802,0.011964948506743416,0.055043242288158406
B4GALT5,-1.1206864,0.011964898670371845,0.055043242288158406
PRKD2,-1.5937918,0.011933190272623998,0.054922843431725904
RP11-1143G9.4,-2.1920278,0.011877768408697977,0.05469336825569546
HNRNPA0,-0.114149384,0.011815673256731093,0.05444569195543632
UCHL1,-0.8878424,0.011694396968057994,0.05391212970362398
RAI2,-0.8865964,0.011596456280645448,0.053485696314813695
CARD8-AS1,-3.4561586,0.011569484823507808,0.05338634372208649
COMMD5,-0.37126115,0.011555899174490923,0.05333617126029121
RAP1GDS1,-0.9254376,0.011554449586026335,0.05333617126029121
LDLR,-0.58425933,0.011415751357378703,0.05272645130109938
CDC40,-0.41464442,0.011201869650122482,0.0517872468988263
DDX60L,-2.017338,0.011163336889761535,0.05162124410312589
FKBP15,-0.81716657,0.01109608289006261,0.05134755570316451
ETV5,-1.0232478,0.011078941709542697,0.05130338009727473
PMF1,-0.2731167,0.011006076188900435,0.051038082553339706
DAPP1,-4.263406,0.010993726863216082,0.05099284208175386
NDE1,-1.4132193,0.010958688696916406,0.050842316460304474
NHSL1,-2.234012,0.010888818255336523,0.050553942039297924
NRAS,-0.86412275,0.010816108498835653,0.050240095748666815
CHCHD6,-0.81006294,0.010802583305516422,0.050189128769627576
NSD3,-0.5476834,0.010676891206205264,0.04964034875772237
SDF2L1,-0.36732623,0.01065929233942684,0.04957024739304885
F8,-1.7589945,0.010628522739860941,0.04943884885525096
HLX,-0.90451527,0.010622826699131862,0.04942404603841236
AC087239.1,-2.5531015,0.010605307111404647,0.04935421264483744
AL118516.1,-1.4317698,0.010605038468937096,0.04935421264483744
ZMYND8,-0.660248,0.010580930099013118,0.04926408894312004
SET,-0.15969422,0.01042009782473227,0.0485842929641655
ZNRD1,-0.5553239,0.010367674568992838,0.04836280364781428
P2RY10,-3.7830188,0.010344353456490818,0.04826546693439071
FAM53B,-1.8825923,0.010284773383843954,0.048033067523311115
APOBR,-3.5486176,0.010257618782595469,0.04792901627932322
RNF135,-0.7928418,0.010238119154325579,0.047849274735524014
UHMK1,-0.55203635,0.010218392620290851,0.04776843454592456
ADIPOR1,-0.22294272,0.010192517779070664,0.04766891279701397
CLECL1,-2.7204356,0.010025280038634643,0.04692146063309554
IDS,-0.298993,0.010000096092004297,0.046814735562140115
LSM10,-0.28121242,0.009985233453229768,0.046756289630246174
MB21D2,-1.7336785,0.009896217504126633,0.04646118160605011
PIGF,-0.7637863,0.009836513252039698,0.046202943994649914
GPR146,-2.625145,0.009834294205468903,0.046202943994649914
LMNB1,-3.1823444,0.009809454633953019,0.046119917984883844
THAP9-AS1,-0.6366765,0.009595854150509186,0.045180479958647414
RIT1,-0.43779442,0.009561993767292071,0.04503183747365191
PISD,-0.9751401,0.00950072074201932,0.04475399406554477
MAGOH,-0.21032135,0.009444965986799166,0.044544716054796166
PAFAH1B3,-1.270202,0.009384683693751377,0.04430005353029305
TMPO,-0.6539603,0.009340007330425278,0.04410259945504847
NAA50,-0.34111777,0.009331174760719903,0.044071476854497894
VNN2,-2.784095,0.009316084742505242,0.044010778041119185
CCL14,-2.8899527,0.009297352390971264,0.04394339969021081
CA2,-2.30422,0.009253126554757744,0.04374488442405548
FAM110A,-2.388668,0.00918731706806478,0.04345466158101749
