gene_symbol,log2fc,pval,padj
CSRP2BP,-0.11413939,0.9830208079491285,1.0
AC008079.2,-0.1607557,0.9829997102390631,1.0
TRANK1,0.0113558555,0.9828965660501746,1.0
SORD,-0.06733738,0.98286726377586,1.0
RP11-147L13.15,-0.20132576,0.9828309289878155,1.0
RP11-890B15.3,-0.20132576,0.9828309289878155,1.0
VWCE,-0.20132576,0.9828309289878155,1.0
KIF9-AS1,-0.20132576,0.9828309289878155,1.0
AC011471.2,-0.24089095,0.9828250685414645,1.0
MIR762HG,-0.04615364,0.9826515997505916,1.0
RP11-295M18.6,-0.81276053,0.9826410509991428,1.0
RP11-536C5.7,-0.81276053,0.9826410509991428,1.0
CTD-2341M24.1,-0.81276053,0.9826410509991428,1.0
AC007383.4,-0.81276053,0.9826410509991428,1.0
RP11-173M1.4,-0.81276053,0.9826410509991428,1.0
PDE11A,-0.81276053,0.9826410509991428,1.0
AL031665.2,-0.81276053,0.9826410509991428,1.0
RP11-221J22.2,-0.81276053,0.9826410509991428,1.0
LINC02288,-0.81276053,0.9826410509991428,1.0
VIP,-0.81276053,0.9826410509991428,1.0
AC092368.3,-0.81276053,0.9826410509991428,1.0
AC009962.1,-0.81276053,0.9826410509991428,1.0
C6orf163,-0.81276053,0.9826410509991428,1.0
BX323046.1,-0.81276053,0.9826410509991428,1.0
CASC11,-0.81276053,0.9826410509991428,1.0
RP11-727F15.11,-0.81276053,0.9826410509991428,1.0
AP001257.1,-0.81276053,0.9826410509991428,1.0
AC004156.3,-0.81276053,0.9826410509991428,1.0
SFTPD-AS1,-0.81276053,0.9826410509991428,1.0
RP11-121E16.1,-0.81276053,0.9826410509991428,1.0
CTD-2349P21.9,-0.81276053,0.9826410509991428,1.0
CTD-2547L16.1,-0.81276053,0.9826410509991428,1.0
LL0XNC01-237H1.2,-0.81276053,0.9826410509991428,1.0
SNHG22,-0.81276053,0.9826410509991428,1.0
AC004791.2,-0.81276053,0.9826410509991428,1.0
KCTD8,-0.81276053,0.9826410509991428,1.0
SIGLEC15,-0.81276053,0.9826410509991428,1.0
CARD14,-0.81276053,0.9826410509991428,1.0
AC017071.1,-0.938328,0.9826398789158358,1.0
WNT5A-AS1,-0.938328,0.9826398789158358,1.0
AC012511.1,-0.938328,0.9826398789158358,1.0
CCDC148,-0.938328,0.9826398789158358,1.0
TMEM51-AS1,-0.938328,0.9826398789158358,1.0
RAD9B,-0.938328,0.9826398789158358,1.0
AP003472.1,-0.938328,0.9826398789158358,1.0
AKR1B10,-1.1607938,0.9826387068325663,1.0
AL078590.2,-1.4410119,0.9826363626661396,1.0
MFAP3,-0.06486294,0.9826035443519184,1.0
TRMT12,0.017620876,0.9825004012705761,1.0
CRTC1,-0.029210635,0.9824183558465003,1.0
PTCD1,-0.044303123,0.9823409989026839,1.0
IFT172,-0.06616584,0.9819483563846381,1.0
SNX15,-0.26022905,0.9818674842865744,1.0
NIPAL1,-0.3075716,0.981862796054712,1.0
NRG2,-0.35341212,0.981858107823476,1.0
CCNB1,-0.23343253,0.9817315258174781,1.0
AC104958.2,-17.962524,0.9816776113988575,1.0
AC087392.1,-17.962524,0.9816776113988575,1.0
MAPK8IP2,-17.962524,0.9816776113988575,1.0
BX004987.1,-17.962524,0.9816776113988575,1.0
SEPT3,-17.962524,0.9816776113988575,1.0
ZNF295-AS1,-18.225595,0.9816776113988575,1.0
CHRNA3,-17.962524,0.9816776113988575,1.0
FNDC11,-17.962524,0.9816776113988575,1.0
AL136162.1,-17.962524,0.9816776113988575,1.0
VAV3-AS1,-17.962524,0.9816776113988575,1.0
AL356020.1,-17.962524,0.9816776113988575,1.0
AC004466.1,-17.962524,0.9816776113988575,1.0
CD81-AS1,-17.962524,0.9816776113988575,1.0
RNF31,-17.962524,0.9816776113988575,1.0
PPY,-17.962524,0.9816776113988575,1.0
AC093484.3,-17.962524,0.9816776113988575,1.0
RP11-465N4.4,-17.962524,0.9816776113988575,1.0
C22orf23,-17.962524,0.9816776113988575,1.0
AC009120.5,-17.962524,0.9816776113988575,1.0
DCDC1,-17.962524,0.9816776113988575,1.0
SLC26A8,-18.225595,0.9816776113988575,1.0
LINC02435,-17.962524,0.9816776113988575,1.0
SLC26A1,-17.962524,0.9816776113988575,1.0
CELSR3,-17.962524,0.9816776113988575,1.0
TUBA4B,-17.962524,0.9816776113988575,1.0
KCNJ10,-17.962524,0.9816776113988575,1.0
SAPCD1-AS1,-17.962524,0.9816776113988575,1.0
LINC01451,-17.962524,0.9816776113988575,1.0
GPRIN1,-17.962524,0.9816776113988575,1.0
AL008729.1,-17.962524,0.9816776113988575,1.0
STMND1,-17.962524,0.9816776113988575,1.0
TSHR,-17.962524,0.9816776113988575,1.0
CALCB,-17.962524,0.9816776113988575,1.0
AC110741.1,-18.225595,0.9816776113988575,1.0
KIF24,-17.962524,0.9816776113988575,1.0
PIP,-18.640705,0.9816776113988575,1.0
AKR1D1,-17.962524,0.9816776113988575,1.0
AC012485.3,-17.962524,0.9816776113988575,1.0
ANKRD18B,-17.962524,0.9816776113988575,1.0
AC128688.2,-17.962524,0.9816776113988575,1.0
MST1R,-17.962524,0.9816776113988575,1.0
PIH1D3,-17.962524,0.9816776113988575,1.0
AC003991.1,-17.962524,0.9816776113988575,1.0
AC092068.1,-17.962524,0.9816776113988575,1.0
RUFY4,-17.962524,0.9816776113988575,1.0
AC007240.1,-18.225595,0.9816776113988575,1.0
GAS5-AS1,-17.962524,0.9816776113988575,1.0
AL109976.1,-17.962524,0.9816776113988575,1.0
NMU,-17.962524,0.9816776113988575,1.0
TP63,-17.962524,0.9816776113988575,1.0
AC116651.1,-17.962524,0.9816776113988575,1.0
AC117382.2,-17.962524,0.9816776113988575,1.0
LINC02363,-17.962524,0.9816776113988575,1.0
GTF2H4,-17.962524,0.9816776113988575,1.0
TMEM110-MUSTN1,-17.962524,0.9816776113988575,1.0
NAT8L,-17.962524,0.9816776113988575,1.0
PXT1,-17.962524,0.9816776113988575,1.0
CFAP44,-0.07123449,0.9816412778161053,1.0
KMT2B,-0.011908715,0.9813752233915572,1.0
RNPS1,-0.03811016,0.9811068269743114,1.0
RP4-549L20.3,-0.16070132,0.981093934623579,1.0
ARF3,-0.045977954,0.9810693219677136,1.0
DNAH7,0.06191992,0.9809321946441446,1.0
AC135507.1,-0.35334802,0.9809040660318946,1.0
AL158163.1,-0.35334802,0.9809040660318946,1.0
Z68871.1,-0.35334802,0.9809040660318946,1.0
RP11-302B13.5,-0.35334802,0.9809040660318946,1.0
MCM10,-0.46889883,0.9808970338825405,1.0
LRRC39,-0.46889883,0.9808970338825405,1.0
SPESP1,-0.033750463,0.9806778659745193,1.0
CCDC7,-0.00998761,0.9804821397167977,1.0
KRBA2,0.018845385,0.9804000991192346,1.0
HGH1,-0.04999937,0.9802723506017871,1.0
PPBP,-2.8850312,0.9801914825355196,1.0
WASF3,-0.024530843,0.9801352266094318,1.0
RBM11,-0.1946583,0.9801305386200465,1.0
RP11-324I22.4,-0.1946583,0.9801305386200465,1.0
RAPGEFL1,-0.1946583,0.9801305386200465,1.0
ZNF547,-0.1946583,0.9801305386200465,1.0
ARHGEF39,-0.227862,0.9801235066372554,1.0
SAXO2,-0.227862,0.9801235066372554,1.0
LINC01266,-0.52328235,0.9799406756284136,1.0
AC079313.2,-0.52328235,0.9799406756284136,1.0
AP005329.1,-0.52328235,0.9799406756284136,1.0
RP11-329B9.4,-0.52328235,0.9799406756284136,1.0
EPHX4,-0.52328235,0.9799406756284136,1.0
AL390957.1,-0.52328235,0.9799406756284136,1.0
C21orf33,-0.52328235,0.9799406756284136,1.0
RP11-107N15.1,-0.52328235,0.9799406756284136,1.0
ZNF610,-0.52328235,0.9799406756284136,1.0
AC010524.1,-0.52328235,0.9799406756284136,1.0
RB1-DT,-0.52328235,0.9799406756284136,1.0
RP1-234P15.4,-0.52328235,0.9799406756284136,1.0
PPAT,-0.06507516,0.9796312717112425,1.0
ABCB7,0.043880913,0.9794132844249859,1.0
LMNB2,-0.05408659,0.9793441382405916,1.0
AL359711.2,-0.33351776,0.9793042913573285,1.0
ATP6V0A1,-0.025139408,0.9791683435566108,1.0
HCG27,-0.24089095,0.9791671715954362,1.0
CDR1,-0.24089095,0.9791671715954362,1.0
CTD-2371O3.3,-0.27940193,0.979161311790238,1.0
LMTK3,-0.3169135,0.9791554519861643,1.0
AC025580.3,-0.52358544,0.9791554519861643,1.0
AP001160.3,-0.3169135,0.9791554519861643,1.0
PDP2,-0.09338906,0.9791074016352159,1.0
C16orf86,-0.06422386,0.9790640391884528,1.0
AC090587.1,-0.938328,0.978977314480647,1.0
Z95114.1,-0.938328,0.978977314480647,1.0
PVRL4,-0.938328,0.978977314480647,1.0
AC002480.2,-0.938328,0.978977314480647,1.0
AC123912.1,-0.938328,0.978977314480647,1.0
GABRB3,-0.938328,0.978977314480647,1.0
RP11-490O6.2,-0.938328,0.978977314480647,1.0
AP003119.2,-0.938328,0.978977314480647,1.0
AC008280.3,-0.938328,0.978977314480647,1.0
AC007566.1,-0.938328,0.978977314480647,1.0
SPTBN4,-0.938328,0.978977314480647,1.0
RP11-211G3.3,-0.938328,0.978977314480647,1.0
AC002553.2,-0.938328,0.978977314480647,1.0
NWD1,-0.938328,0.978977314480647,1.0
CRYBB2,-0.938328,0.978977314480647,1.0
BEAN1,-0.938328,0.978977314480647,1.0
RP11-110I1.11,-0.938328,0.978977314480647,1.0
AC008440.2,-0.938328,0.978977314480647,1.0
AC005480.1,-0.938328,0.978977314480647,1.0
AP001412.1,-0.938328,0.978977314480647,1.0
AC007906.2,-0.938328,0.978977314480647,1.0
LINC01993,-1.053842,0.9789761425268354,1.0
RP11-370I10.12,-1.053842,0.9789761425268354,1.0
LINC01191,-1.053842,0.9789761425268354,1.0
CTC-499B15.5,-1.1607938,0.9789749705730693,1.0
ZCCHC12,-1.8131646,0.9789737986193484,1.0
AL445250.1,-1.2603662,0.9789737986193484,1.0
IGHV3-15,-5.691194,0.9789655949445736,1.0
SGMS1-AS1,-0.14352241,0.9785554140603623,1.0
FAM213B,-0.025780298,0.9784077503244283,1.0
TANGO6,-0.027594497,0.9783866555652916,1.0
CCHCR1,-0.027594497,0.9783866555652916,1.0
CHUK,-0.04294424,0.9783432941634382,1.0
AC011511.1,-0.3075716,0.9782038349541613,1.0
AC018413.1,-0.3075716,0.9782038349541613,1.0
AP000487.1,-0.3075716,0.9782038349541613,1.0
EGFL8,-0.3075716,0.9782038349541613,1.0
MROH7,-0.35341212,0.9781991472611969,1.0
PES1,-0.02716287,0.978107737399076,1.0
KRT23,-18.225595,0.9780139839929826,1.0
AL512306.3,-18.225595,0.9780139839929826,1.0
MYO1A,-18.225595,0.9780139839929826,1.0
OVOL2,-18.225595,0.9780139839929826,1.0
AL110115.2,-18.225595,0.9780139839929826,1.0
AL022323.3,-18.225595,0.9780139839929826,1.0
LINC01836,-18.225595,0.9780139839929826,1.0
DCC,-18.225595,0.9780139839929826,1.0
GPR12,-18.225595,0.9780139839929826,1.0
RP11-366L20.2,-18.225595,0.9780139839929826,1.0
AC091173.1,-18.225595,0.9780139839929826,1.0
AKR7A3,-18.225595,0.9780139839929826,1.0
AL391244.3,-18.225595,0.9780139839929826,1.0
AL358473.1,-18.225595,0.9780139839929826,1.0
SPAG17,-18.962706,0.9780139839929826,1.0
EDN2,-19.44828,0.9780139839929826,1.0
LINC00337,-18.225595,0.9780139839929826,1.0
RP11-661A12.7,-18.225595,0.9780139839929826,1.0
AC147067.2,-18.225595,0.9780139839929826,1.0
AC112220.3,-18.225595,0.9780139839929826,1.0
TNS4,-18.448025,0.9780139839929826,1.0
AC078795.2,-18.225595,0.9780139839929826,1.0
FAM160A1,-18.225595,0.9780139839929826,1.0
LINC00664,-18.225595,0.9780139839929826,1.0
AL359851.1,-18.448025,0.9780139839929826,1.0
RASA4B,-18.225595,0.9780139839929826,1.0
AC003092.1,-18.640705,0.9780139839929826,1.0
AL671710.1,-18.225595,0.9780139839929826,1.0
CTD-2306A12.1,-18.225595,0.9780139839929826,1.0
LINC00167,-18.225595,0.9780139839929826,1.0
LINC01508,-18.448025,0.9780139839929826,1.0
LINC02298,-18.225595,0.9780139839929826,1.0
AC006064.2,-18.225595,0.9780139839929826,1.0
SLITRK6,-18.225595,0.9780139839929826,1.0
AC012150.1,-18.225595,0.9780139839929826,1.0
COL4A2-AS2,-18.448025,0.9780139839929826,1.0
CNIH2,-18.225595,0.9780139839929826,1.0
FAM81B,-18.225595,0.9780139839929826,1.0
PSMA8,-18.448025,0.9780139839929826,1.0
ERCC6L,-18.225595,0.9780139839929826,1.0
AC007292.2,-18.225595,0.9780139839929826,1.0
AC005014.2,-18.225595,0.9780139839929826,1.0
AC012368.2,-18.225595,0.9780139839929826,1.0
RP11-411K7.1,-18.448025,0.9780139839929826,1.0
MAJIN,-18.225595,0.9780139839929826,1.0
BX640514.2,-18.225595,0.9780139839929826,1.0
AC106782.6,-18.225595,0.9780139839929826,1.0
AC011444.2,-18.225595,0.9780139839929826,1.0
KIF12,-18.225595,0.9780139839929826,1.0
AL590399.3,-18.225595,0.9780139839929826,1.0
LINC00520,-18.225595,0.9780139839929826,1.0
BOLA2,-18.225595,0.9780139839929826,1.0
AC007292.3,-18.225595,0.9780139839929826,1.0
AC104590.1,-18.225595,0.9780139839929826,1.0
RDM1,-18.225595,0.9780139839929826,1.0
AC138207.5,-18.225595,0.9780139839929826,1.0
HCG14,-18.225595,0.9780139839929826,1.0
TEKT1,-18.962706,0.9780139839929826,1.0
AC073073.2,-18.225595,0.9780139839929826,1.0
ECT2L,-18.225595,0.9780139839929826,1.0
ADGB,-18.448025,0.9780139839929826,1.0
OR2C3,-18.225595,0.9780139839929826,1.0
KIF26B,-18.225595,0.9780139839929826,1.0
LINC02217,-18.225595,0.9780139839929826,1.0
AC124944.1,-18.225595,0.9780139839929826,1.0
TFAP2A,-18.225595,0.9780139839929826,1.0
AC012603.1,-18.225595,0.9780139839929826,1.0
AL356234.3,-18.225595,0.9780139839929826,1.0
CTD-2626G11.2,-18.225595,0.9780139839929826,1.0
AC004947.2,-18.448025,0.9780139839929826,1.0
AC123595.1,-18.225595,0.9780139839929826,1.0
CTD-2541J13.1,-18.225595,0.9780139839929826,1.0
SPDYE16,-18.225595,0.9780139839929826,1.0
RP11-370A5.1,-18.225595,0.9780139839929826,1.0
OXGR1,-18.640705,0.9780139839929826,1.0
AC010487.2,-18.225595,0.9780139839929826,1.0
AC136475.9,-18.225595,0.9780139839929826,1.0
AC007336.2,-18.225595,0.9780139839929826,1.0
AC011450.1,-18.225595,0.9780139839929826,1.0
PKP1,-18.448025,0.9780139839929826,1.0
BORCS8-MEF2B,-18.225595,0.9780139839929826,1.0
AC092117.1,-18.225595,0.9780139839929826,1.0
JMJD7-PLA2G4B,-18.225595,0.9780139839929826,1.0
IZUMO1,-18.225595,0.9780139839929826,1.0
MIR210HG,-0.13310012,0.9777573356013267,1.0
DDX47,-0.1227685,0.9776202230189799,1.0
TCFL5,-0.1227685,0.9776202230189799,1.0
ZXDA,-0.14191419,0.9776073321263776,1.0
ZNF852,-0.14191419,0.9776073321263776,1.0
CHCHD4,-0.047209017,0.9774889705680972,1.0
PCGF3,0.00015520887,0.9774795954163141,1.0
RP11-1223D19.1,-0.18988451,0.9774303759205202,1.0
UNK,0.0020818743,0.9773975629710521,1.0
AC055713.1,-0.4122785,0.9772405301005022,1.0
SPRY3,-0.4122785,0.9772405301005022,1.0
C8orf46,-0.4122785,0.9772405301005022,1.0
GDF6,-0.4122785,0.9772405301005022,1.0
Z82217.1,-0.4122785,0.9772405301005022,1.0
LINC00654,-0.4122785,0.9772405301005022,1.0
RP3-428L16.2,-0.4122785,0.9772405301005022,1.0
AC007014.1,-0.46889883,0.9772370144492933,1.0
RP11-286E11.1,-0.46889883,0.9772370144492933,1.0
ZNF445,-0.060305197,0.9769756856188219,1.0
URB1-AS1,-0.046356313,0.9767272497391367,1.0
TIGD6,0.018104395,0.9767178748443321,1.0
AC015813.1,-0.16078287,0.9766452195187398,1.0
RPAP2,-0.016248796,0.9766159230712689,1.0
RP11-147L13.12,-0.227862,0.9764670976060885,1.0
RP5-882C2.2,-0.26032034,0.9764600665019744,1.0
RP11-277A4.4,-0.6013216,0.9762772584386002,1.0
AC011498.1,-0.6013216,0.9762772584386002,1.0
LINC01140,-0.6013216,0.9762772584386002,1.0
RAG1,-0.6013216,0.9762772584386002,1.0
RP11-809N8.4,-0.6013216,0.9762772584386002,1.0
RP11-480A16.1,-0.6013216,0.9762772584386002,1.0
RP11-398C13.6,-0.6013216,0.9762772584386002,1.0
FUT2,-0.6013216,0.9762772584386002,1.0
RP11-334C17.5,-0.6013216,0.9762772584386002,1.0
BCL2L15,-0.6013216,0.9762772584386002,1.0
XRCC2,-0.67535895,0.9762749147535493,1.0
AL603756.1,-0.8771032,0.9762749147535493,1.0
RP5-906C1.1,-0.67535895,0.9762749147535493,1.0
KIF4A,-0.67535895,0.9762749147535493,1.0
TMEM213,-0.67535895,0.9762749147535493,1.0
ST7-AS1,-0.67535895,0.9762749147535493,1.0
MYCBPAP,-0.67535895,0.9762749147535493,1.0
RAD51,-0.74578506,0.9762725710687032,1.0
LINC01816,-0.74578506,0.9762725710687032,1.0
RP11-190C22.9,-0.81293607,0.9762725710687032,1.0
ZNF496,-0.050898857,0.976034688125927,1.0
INPP5B,-0.02988598,0.9760053923440005,1.0
ISPD,-0.12872952,0.9758682885154277,1.0
APBA1,-0.16086447,0.9758378210946473,1.0
NLGN4Y,-0.031278707,0.9757569654182287,1.0
AL118506.1,-0.1607557,0.9756936872364945,1.0
SYN1,-0.2711229,0.9756409555352202,1.0
AC010883.1,-0.016136859,0.97554838236174,1.0
RP11-513M16.8,-0.27940193,0.9755038536107219,1.0
U62317.3,-0.27940193,0.9755038536107219,1.0
SYNDIG1,-0.3169135,0.9754979945702158,1.0
SMC5-AS1,-0.3169135,0.9754979945702158,1.0
RP1-193H18.2,-1.053842,0.9753140213724517,1.0
AL357093.2,-1.053842,0.9753140213724517,1.0
AC137932.5,-1.053842,0.9753140213724517,1.0
FAM129C,-1.053842,0.9753140213724517,1.0
CCNI2,-1.053842,0.9753140213724517,1.0
INAVA,-1.053842,0.9753140213724517,1.0
ACER1,-1.053842,0.9753140213724517,1.0
RP1-122P22.2,-1.053842,0.9753140213724517,1.0
RP11-250B2.3,-1.053842,0.9753140213724517,1.0
MYLK3,-1.053842,0.9753140213724517,1.0
RP11-585P4.5,-1.053842,0.9753140213724517,1.0
RP11-384F7.2,-1.053842,0.9753140213724517,1.0
PCOLCE-AS1,-1.053842,0.9753140213724517,1.0
SLC4A11,-1.053842,0.9753140213724517,1.0
AC015726.1,-1.053842,0.9753140213724517,1.0
CTD-2562J15.6,-1.053842,0.9753140213724517,1.0
LINC01873,-1.053842,0.9753140213724517,1.0
RP11-266J6.2,-1.053842,0.9753140213724517,1.0
RP11-497E19.1,-1.053842,0.9753140213724517,1.0
TBC1D3D,-1.053842,0.9753140213724517,1.0
AL031666.2,-1.053842,0.9753140213724517,1.0
AL356056.1,-1.1607938,0.9753128495728429,1.0
ENKUR,-1.3535123,0.9753116777732874,1.0
RP11-315O6.1,-1.2603662,0.9753116777732874,1.0
GRIK1-AS1,-1.3535123,0.9753105059737852,1.0
MUC5AC,-3.5255,0.9753069905755983,1.0
C17orf75,-0.030600794,0.975173405800537,1.0
USP12,-0.042187244,0.9751347366533434,1.0
TCEANC2,-0.06818772,0.9750573985343719,1.0
AL356599.1,-0.12599811,0.9749202997184111,1.0
OSBP,0.04857729,0.9748499929204675,1.0
USP30,-0.06462246,0.9748335880290441,1.0
CCNF,-0.18630044,0.9747304718127138,1.0
LINC01311,-0.21142828,0.9747210976321456,1.0
AC026471.4,-0.03125343,0.9745781418118856,1.0
AC112206.2,-0.118789926,0.9745722829841816,1.0
ANKHD1-EIF4EBP3,-0.35341212,0.9745406453382957,1.0
RECQL4,-0.39784306,0.9745359582830514,1.0
RP11-575F12.3,-18.448025,0.9743508203059014,1.0
STYK1,-18.448025,0.9743508203059014,1.0
AC010325.1,-18.448025,0.9743508203059014,1.0
RP5-899B16.1,-18.448025,0.9743508203059014,1.0
AC104596.1,-18.448025,0.9743508203059014,1.0
SLIT1,-18.448025,0.9743508203059014,1.0
AC090948.2,-18.448025,0.9743508203059014,1.0
LINC02106,-18.448025,0.9743508203059014,1.0
LRRC70,-18.448025,0.9743508203059014,1.0
DCST1-AS1,-18.448025,0.9743508203059014,1.0
AL121820.2,-18.448025,0.9743508203059014,1.0
AC068722.2,-18.448025,0.9743508203059014,1.0
ASIC4,-18.640705,0.9743508203059014,1.0
LRRC43,-18.448025,0.9743508203059014,1.0
AL133371.2,-18.448025,0.9743508203059014,1.0
ZBTB8B,-18.448025,0.9743508203059014,1.0
AC103996.2,-18.448025,0.9743508203059014,1.0
AL596325.1,-18.448025,0.9743508203059014,1.0
KIAA1257,-18.448025,0.9743508203059014,1.0
RP11-180C16.1,-18.448025,0.9743508203059014,1.0
PSD,-18.448025,0.9743508203059014,1.0
AC021594.2,-18.448025,0.9743508203059014,1.0
LINC00261,-18.448025,0.9743508203059014,1.0
TPBGL,-18.448025,0.9743508203059014,1.0
LINC00484,-18.640705,0.9743508203059014,1.0
USP43,-18.448025,0.9743508203059014,1.0
AC046195.1,-18.448025,0.9743508203059014,1.0
AC006273.1,-18.640705,0.9743508203059014,1.0
AL158211.3,-18.448025,0.9743508203059014,1.0
LMNTD1,-18.448025,0.9743508203059014,1.0
OVOL1,-18.640705,0.9743508203059014,1.0
C11orf72,-18.448025,0.9743508203059014,1.0
AC125494.2,-18.448025,0.9743508203059014,1.0
KLF1,-18.640705,0.9743508203059014,1.0
AL031056.2,-18.640705,0.9743508203059014,1.0
EFCAB10,-18.810667,0.9743508203059014,1.0
AC092295.2,-18.448025,0.9743508203059014,1.0
SLC5A2,-18.448025,0.9743508203059014,1.0
TUBB4A,-18.448025,0.9743508203059014,1.0
CYP2B6,-18.448025,0.9743508203059014,1.0
RP11-46H11.3,-18.448025,0.9743508203059014,1.0
AC244034.2,-18.448025,0.9743508203059014,1.0
AC005899.5,-18.448025,0.9743508203059014,1.0
AP001267.1,-18.448025,0.9743508203059014,1.0
GET4,-18.448025,0.9743508203059014,1.0
LINC01356,-18.448025,0.9743508203059014,1.0
AC104051.2,-18.448025,0.9743508203059014,1.0
HASPIN,-18.448025,0.9743508203059014,1.0
LINC00887,-18.810667,0.9743508203059014,1.0
AC007879.3,-18.448025,0.9743508203059014,1.0
RP11-476D10.1,-18.448025,0.9743508203059014,1.0
AL354696.2,-18.448025,0.9743508203059014,1.0
ANKRD34B,-18.448025,0.9743508203059014,1.0
CCDC154,-18.448025,0.9743508203059014,1.0
UBD,-18.640705,0.9743508203059014,1.0
NARF-AS1,-18.448025,0.9743508203059014,1.0
AMHR2,-18.810667,0.9743508203059014,1.0
TTC6,-18.448025,0.9743508203059014,1.0
COL17A1,-18.810667,0.9743508203059014,1.0
AC022167.2,-18.448025,0.9743508203059014,1.0
OR11G2,-18.448025,0.9743508203059014,1.0
AC090559.1,-18.448025,0.9743508203059014,1.0
AC055822.1,-18.448025,0.9743508203059014,1.0
RP11-1149M10.2,-18.448025,0.9743508203059014,1.0
GP1BA,-18.448025,0.9743508203059014,1.0
CES3,-18.448025,0.9743508203059014,1.0
AL121987.2,-18.448025,0.9743508203059014,1.0
TAB2-AS1,-18.448025,0.9743508203059014,1.0
IQANK1,-18.448025,0.9743508203059014,1.0
AC104806.2,-18.448025,0.9743508203059014,1.0
LINC01694,-18.448025,0.9743508203059014,1.0
AC109460.1,-18.448025,0.9743508203059014,1.0
LARGE2,-18.448025,0.9743508203059014,1.0
AC034111.1,-18.448025,0.9743508203059014,1.0
ASIC3,-18.448025,0.9743508203059014,1.0
PPDPFL,-18.640705,0.9743508203059014,1.0
AC020922.4,-18.448025,0.9743508203059014,1.0
CCDC114,-18.448025,0.9743508203059014,1.0
LINC00842,-18.448025,0.9743508203059014,1.0
ERN2,-18.810667,0.9743508203059014,1.0
NPFFR1,-18.448025,0.9743508203059014,1.0
MED23,-0.035926778,0.9743062936564074,1.0
FEM1A,-0.07821245,0.974226614588833,1.0
RP5-1042K10.10,-0.24654174,0.9737590911506069,1.0
MSMB,-4.7268124,0.9736852724804126,1.0
ACVR1B,0.014750156,0.9736641814731591,1.0
HHIPL1,-0.46889883,0.9735774741925285,1.0
PACERR,-0.46889883,0.9735774741925285,1.0
AC079807.2,-0.46889883,0.9735774741925285,1.0
SPTBN5,-0.52338344,0.9735739590390823,1.0
IL6R-AS1,-0.5758877,0.9735704438861493,1.0
HJURP,-0.675497,0.9735669287337299,1.0
FAM183A,-1.6024911,0.9735458378299967,1.0
NBPF9,-0.05667756,0.9734052322785445,1.0
FBXO4,-0.033266086,0.9731509726746264,1.0
MCM6,0.0023568328,0.973018571286799,1.0
KIAA1524,-0.26050287,0.9729353814143932,1.0
TMEM158,-0.26032034,0.9728041529188204,1.0
RP11-332H14.2,-0.26032034,0.9728041529188204,1.0
SUV39H2,-0.033394616,0.9727139337549698,1.0
RP11-307C12.12,-0.09016643,0.972637774992264,1.0
UNC5CL,-0.67535895,0.9726143415769768,1.0
RP11-22P6.2,-0.67535895,0.9726143415769768,1.0
RP11-20I23.13,-0.67535895,0.9726143415769768,1.0
RP11-293A21.1,-0.67535895,0.9726143415769768,1.0
ITPK1-AS1,-0.67535895,0.9726143415769768,1.0
NANOG,-0.67535895,0.9726143415769768,1.0
SPSB4,-0.67535895,0.9726143415769768,1.0
AFDN-DT,-0.67535895,0.9726143415769768,1.0
RP11-222K16.2,-0.74578506,0.9726119982367479,1.0
HIST1H3C,-0.81293607,0.9726096548967555,1.0
ZNF35,-0.081611484,0.9722581565869972,1.0
KIAA0196,-0.081611484,0.9722581565869972,1.0
AC106782.2,-0.07574654,0.9720847527347195,1.0
NYNRIN,-0.11372163,0.9720542900318432,1.0
PLD6,-0.18351263,0.9720308572112164,1.0
RN7SL832P,-0.2059173,0.97202031244981,1.0
KCNIP3,-0.22798046,0.9720097676932946,1.0
RP11-977G19.12,-0.3169135,0.9718410522557182,1.0
HR,-0.3169135,0.9718410522557182,1.0
MOV10L1,-0.3534762,0.971835194103395,1.0
MLC1,-0.3534762,0.971835194103395,1.0
WDR66,-0.45792338,0.9718234778033076,1.0
TMEM143,-0.0813973,0.9717988735929194,1.0
SOX2,-0.4122785,0.971662965105476,1.0
CYP4Z1,-1.1607938,0.9716512488950284,1.0
RP3-402G11.25,-1.1607938,0.9716512488950284,1.0
RP3-461F17.3,-1.1607938,0.9716512488950284,1.0
RP11-768F21.1,-1.1607938,0.9716512488950284,1.0
LINC01415,-1.1607938,0.9716512488950284,1.0
AL158212.2,-1.1607938,0.9716512488950284,1.0
C1orf61,-1.1607938,0.9716512488950284,1.0
AC019069.1,-1.1607938,0.9716512488950284,1.0
CTA-384D8.35,-1.1607938,0.9716512488950284,1.0
